"","ensembl_gene_id","hgnc_symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"4455","ENSG00000231555","HSPA1B",91.3304883209355,67.0752884808833,13.912060020776,4.81990613504999e-07,4.09110308669846e-05,-4.07491802065354
"4473","ENSG00000232804","HSPA1B",91.3304883209355,67.0752884808833,13.912060020776,4.81990613504999e-07,4.09110308669846e-05,-4.07491802065354
"2557","ENSG00000148672","GLUD1",253.803483651699,264.633616557726,13.8503674120422,4.99422405584722e-07,4.16721441134506e-05,-4.07514734874226
"345","ENSG00000072163","LIMS2",-64.4770320446323,41.594579857932,-13.7118354432244,5.41187931336068e-07,4.44044697661244e-05,-4.07567295653502
"1641","ENSG00000124882","EREG",513.26639371929,275.087512331613,13.6382034784766,5.64963227710632e-07,4.49439660040628e-05,-4.07595847089957
"2521","ENSG00000147408","CSGALNACT1",-135.642406821857,117.628486425887,-13.594820862051,5.79515485831268e-07,4.49439660040628e-05,-4.07612873406284
"625","ENSG00000099834","CDHR5",-127.520881890704,74.6254121239125,-13.5247311559274,6.03918321688968e-07,4.49439660040628e-05,-4.07640707001559
"4684","ENSG00000273572","CDHR5",-127.520881890704,74.6254121239125,-13.5247311559274,6.03918321688968e-07,4.49439660040628e-05,-4.07640707001559
"287","ENSG00000067082","KLF6",283.403034323071,248.855129731882,13.4955839449573,6.14402118878799e-07,4.49439660040628e-05,-4.07652401715067
"4323","ENSG00000221963","APOL6",-33.7964655656839,20.4423478902886,-13.4841877977266,6.18556214185431e-07,4.49439660040628e-05,-4.07656993536856
"2929","ENSG00000162458","FBLIM1",-133.589970323525,129.410604149381,-13.4122095720091,6.45528774884969e-07,4.49439660040628e-05,-4.07686249523086
"1871","ENSG00000132002","DNAJB1",1165.83071329552,1527.12968445143,13.3698157682661,6.62027626911306e-07,4.49439660040628e-05,-4.07703688317108
"52","ENSG00000006652","IFRD1",168.479761743959,180.053418192591,13.3344514491745,6.76151018144033e-07,4.49439660040628e-05,-4.07718354864499
"2740","ENSG00000155265","GOLGA7B",-42.5976730352986,30.2667119787454,-13.3267696162076,6.79263136031162e-07,4.49439660040628e-05,-4.07721555194884
"2958","ENSG00000162909","CAPN2",266.069015904806,315.468969283722,13.2925823661024,6.93308459309032e-07,4.49439660040628e-05,-4.07735861014341
"3081","ENSG00000164742","ADCY1",-51.359996099662,42.4855768575693,-13.2785406833477,6.9917087864309e-07,4.49439660040628e-05,-4.07741766813302
"3278","ENSG00000168468","ATF6B",-178.049940666164,305.358056043409,-13.1836170693381,7.40282679905313e-07,4.49439660040628e-05,-4.07782154930218
"4277","ENSG00000213676","ATF6B",-178.049940666164,305.358056043409,-13.1836170693381,7.40282679905313e-07,4.49439660040628e-05,-4.07782154930218
"4409","ENSG00000228628","ATF6B",-178.049940666164,305.358056043409,-13.1836170693381,7.40282679905313e-07,4.49439660040628e-05,-4.07782154930218
"4503","ENSG00000234539","ATF6B",-178.049940666164,305.358056043409,-13.1836170693381,7.40282679905313e-07,4.49439660040628e-05,-4.07782154930218
"2167","ENSG00000138166","DUSP5",127.873309673704,92.069433944507,13.1760186741134,7.43688374194979e-07,4.49439660040628e-05,-4.0778542323261
"2684","ENSG00000153303","FRMD1",-24.2752571391043,13.6661293107805,-13.1678950986661,7.47348801172719e-07,4.49439660040628e-05,-4.07788923284101
"112","ENSG00000018236","CNTN1",-98.4847375133323,61.9988867795437,-13.1328602888618,7.6336711681074e-07,4.49439660040628e-05,-4.0780408769187
"4160","ENSG00000204389","HSPA1A",56.8455967705358,47.0499660837487,13.1253115562263,7.66868402263106e-07,4.49439660040628e-05,-4.0780736994357
"4308","ENSG00000215328","HSPA1A",56.8455967705358,47.0499660837487,13.1253115562263,7.66868402263106e-07,4.49439660040628e-05,-4.0780736994357
"4499","ENSG00000234475","HSPA1A",56.8455967705358,47.0499660837487,13.1253115562263,7.66868402263106e-07,4.49439660040628e-05,-4.0780736994357
"4529","ENSG00000235941","HSPA1A",56.8455967705358,47.0499660837487,13.1253115562263,7.66868402263106e-07,4.49439660040628e-05,-4.0780736994357
"4558","ENSG00000237724","HSPA1A",56.8455967705358,47.0499660837487,13.1253115562263,7.66868402263106e-07,4.49439660040628e-05,-4.0780736994357
"663","ENSG00000100342","APOL1",-20.0170415993323,10.5702397038288,-13.0870987437795,7.84869493127635e-07,4.53069908469489e-05,-4.07824066701161
"20","ENSG00000004478","FKBP4",440.600042021062,653.022155486193,13.0370928737511,8.09141858785605e-07,4.53069908469489e-05,-4.07846123808424
"1941","ENSG00000134001","EIF2S1",225.742924331283,314.555533001245,13.0158131608592,8.19723794857205e-07,4.53069908469489e-05,-4.07855582162239
"3385","ENSG00000170606","HSPA4",214.941431363044,328.997878022678,12.9857230717984,8.34951318397668e-07,4.53069908469489e-05,-4.07869030676657
"1955","ENSG00000134285","FKBP11",157.125144777957,202.274485222176,12.9496495170838,8.53624147480298e-07,4.53069908469489e-05,-4.07885268886336
"386","ENSG00000075624","ACTB",10531.6137993189,20255.2044458766,12.921147060468,8.68707471162538e-07,4.53069908469489e-05,-4.0789818884547
"4065","ENSG00000197859","ADAMTSL2",-225.626502647469,150.374941213673,-12.8997426738838,8.80229975946941e-07,4.53069908469489e-05,-4.07907943851818
"2123","ENSG00000137331","IER3",192.906876783634,180.771565159387,12.8769214768763,8.92703252519611e-07,4.53069908469489e-05,-4.07918394560686
"4235","ENSG00000206478","IER3",192.906876783634,180.771565159387,12.8769214768763,8.92703252519611e-07,4.53069908469489e-05,-4.07918394560686
"4389","ENSG00000227231","IER3",192.906876783634,180.771565159387,12.8769214768763,8.92703252519611e-07,4.53069908469489e-05,-4.07918394560686
"4431","ENSG00000230128","IER3",192.906876783634,180.771565159387,12.8769214768763,8.92703252519611e-07,4.53069908469489e-05,-4.07918394560686
"4513","ENSG00000235030","IER3",192.906876783634,180.771565159387,12.8769214768763,8.92703252519611e-07,4.53069908469489e-05,-4.07918394560686
"4551","ENSG00000237155","IER3",192.906876783634,180.771565159387,12.8769214768763,8.92703252519611e-07,4.53069908469489e-05,-4.07918394560686
"1919","ENSG00000133216","EPHB2",-219.117012788638,151.277466664486,-12.8193516605885,9.25053842356292e-07,4.64697965910207e-05,-4.07944989478202
"1645","ENSG00000125166","GOT2",271.421982346222,500.336309021706,12.7859125120592,9.44443451519471e-07,4.69645970891955e-05,-4.0796059086761
"3487","ENSG00000173110","HSPA6",51.3676780846166,33.6481750409625,12.7353676562816,9.74617765601114e-07,4.79804326005428e-05,-4.07984390631367
"4631","ENSG00000256043","CTSO",-23.04809048552,17.3853889992106,-12.5768071352148,1.07647525166641e-06,5.19557614113111e-05,-4.08060790096103
"4661","ENSG00000263238","CTSO",-23.04809048552,17.3853889992106,-12.5768071352148,1.07647525166641e-06,5.19557614113111e-05,-4.08060790096103
"8","ENSG00000001630","CYP51A1",419.336606053475,475.141697179155,12.5523869897854,1.0931926204626e-06,5.22503618498776e-05,-4.08072796167563
"13","ENSG00000003137","CYP26B1",-40.5049048029816,25.0997286123922,-12.5032085615135,1.12774437718334e-06,5.33835150853227e-05,-4.08097173077861
"1363","ENSG00000116161","CACYBP",267.457607969305,269.323012504489,12.4299372914854,1.18150385356532e-06,5.45190276820587e-05,-4.08133991570655
"4100","ENSG00000198719","DLL1",-33.9078279341281,22.8990113886649,-12.4253604433601,1.18495550720704e-06,5.45190276820587e-05,-4.08136311485878
"4725","ENSG00000275555","DLL1",-33.9078279341281,22.8990113886649,-12.4253604433601,1.18495550720704e-06,5.45190276820587e-05,-4.08136311485878
"4084","ENSG00000198353","HOXC4",-73.1421152214274,51.8230270130162,-12.3191610348814,1.26828925591267e-06,5.78128519153524e-05,-4.08190816556642
"3167","ENSG00000166226","CCT2",379.234548875251,431.110200343597,12.2736636054566,1.30597298709606e-06,5.8984449683247e-05,-4.08214569262062
"4049","ENSG00000197448","GSTK1",-340.034249205835,633.194062676549,-12.2543916073076,1.32231012561748e-06,5.90004781341586e-05,-4.0822470445169
"2006","ENSG00000135373","EHF",-251.540021228976,213.602351555931,-12.2450660654915,1.33029719132472e-06,5.90004781341586e-05,-4.08229624684062
"3972","ENSG00000188910","GJB3",107.695317917926,84.4359256681976,12.2059796949399,1.36436356692426e-06,5.99710878568584e-05,-4.0825036060187
"3821","ENSG00000183762","KREMEN1",-349.239550225995,274.392417032709,-12.1711049233613,1.3955814577148e-06,6.0800420498495e-05,-4.08269018372662
"3455","ENSG00000172292","CERS6",-578.75416224588,993.339396421512,-12.1124057841739,1.44993926853723e-06,6.26144826228839e-05,-4.0830075898338
"1616","ENSG00000123975","CKS2",222.795847554701,343.223763161582,12.0816792193923,1.47933117383209e-06,6.32556254414934e-05,-4.08317544536498
"3563","ENSG00000175220","ARHGAP1",-277.405999225349,589.471751786259,-12.0646237082478,1.49593200308804e-06,6.32556254414934e-05,-4.08326912911762
"2018","ENSG00000135503","ACVR1B",-154.27307036962,193.570656568142,-12.0468996677093,1.51340381235211e-06,6.32556254414934e-05,-4.08336687449029
"3007","ENSG00000163697","APBB2",-217.912929856119,250.57638994671,-12.0437636392092,1.51651882640739e-06,6.32556254414934e-05,-4.08338421069657
"3946","ENSG00000187840","EIF4EBP1",266.3505909032,331.295069819967,12.0312390164857,1.52903096232738e-06,6.32556254414934e-05,-4.08345357258492
"397","ENSG00000076716","GPC4",-194.947810418102,283.33934319367,-11.9925616305169,1.56840171102627e-06,6.38889276179612e-05,-4.08366903662096
"3328","ENSG00000169508","GPR183",21.2756109942674,12.4797291281549,11.9830905827165,1.57821385531064e-06,6.38889276179612e-05,-4.08372209148701
"1914","ENSG00000133083","DCLK1",55.7214513062811,30.3407435761652,11.9653608328629,1.59676654430895e-06,6.38889276179612e-05,-4.08382172239918
"714","ENSG00000101076","HNF4A",-269.39784190062,335.910669520221,-11.9341465036544,1.63002318520604e-06,6.38889276179612e-05,-4.0839981245975
"578","ENSG00000092529","CAPN3",-39.2208062543328,29.4312683495887,-11.9319201174321,1.63242456463739e-06,6.38889276179612e-05,-4.08401075539801
"428","ENSG00000079459","FDFT1",285.100356843884,385.648935357195,11.9152709487024,1.65050781411909e-06,6.38889276179612e-05,-4.08410541688571
"4866","ENSG00000284967","FDFT1",285.100356843884,385.648935357195,11.9152709487024,1.65050781411909e-06,6.38889276179612e-05,-4.08410541688571
"105","ENSG00000015413","DPEP1",-1406.83669443805,1721.55093588888,-11.8760516429121,1.69399394446781e-06,6.38889276179612e-05,-4.08432985571231
"1625","ENSG00000124207","CSE1L",746.482688917269,1069.57781577096,11.8561517927514,1.71654582693471e-06,6.38889276179612e-05,-4.08444452101717
"1488","ENSG00000119715","ESRRB",36.2397840230945,24.8284471480477,11.8505251833891,1.72298280198307e-06,6.38889276179612e-05,-4.08447703869826
"1112","ENSG00000110172","CHORDC1",64.348224884151,63.3461908837109,11.8363656894845,1.73930091854346e-06,6.38889276179612e-05,-4.08455905917107
"4868","ENSG00000285023","CHORDC1",64.348224884151,63.3461908837109,11.8363656894845,1.73930091854346e-06,6.38889276179612e-05,-4.08455905917107
"2403","ENSG00000143815","LBR",244.662804743229,435.813435551368,11.800183286194,1.78178704958572e-06,6.38889276179612e-05,-4.08476988543212
"2301","ENSG00000141431","ASXL3",-23.7773041979453,17.1261580247316,-11.7964649182301,1.7862183472517e-06,6.38889276179612e-05,-4.08479165267396
"4156","ENSG00000204359","CFB",-125.840739595839,80.8729280640476,-11.7710229784898,1.81686976772589e-06,6.38889276179612e-05,-4.08494109860648
"4564","ENSG00000239754","CFB",-125.840739595839,80.8729280640476,-11.7710229784898,1.81686976772589e-06,6.38889276179612e-05,-4.08494109860648
"4573","ENSG00000241253","CFB",-125.840739595839,80.8729280640476,-11.7710229784898,1.81686976772589e-06,6.38889276179612e-05,-4.08494109860648
"4577","ENSG00000241534","CFB",-125.840739595839,80.8729280640476,-11.7710229784898,1.81686976772589e-06,6.38889276179612e-05,-4.08494109860648
"4583","ENSG00000242335","CFB",-125.840739595839,80.8729280640476,-11.7710229784898,1.81686976772589e-06,6.38889276179612e-05,-4.08494109860648
"4594","ENSG00000243570","CFB",-125.840739595839,80.8729280640476,-11.7710229784898,1.81686976772589e-06,6.38889276179612e-05,-4.08494109860648
"4596","ENSG00000243649","CFB",-125.840739595839,80.8729280640476,-11.7710229784898,1.81686976772589e-06,6.38889276179612e-05,-4.08494109860648
"872","ENSG00000104870","FCGRT",-193.644229679017,140.478756601731,-11.7200212127801,1.88009520976212e-06,6.56433242387157e-05,-4.08524338183044
"522","ENSG00000088305","DNMT3B",-51.6876126610597,53.581608163107,-11.6999816168522,1.90560533160515e-06,6.60654580809307e-05,-4.08536315009655
"845","ENSG00000104341","LAPTM4B",414.000907568936,739.843095050425,11.6686673275221,1.94624357318505e-06,6.70024972782518e-05,-4.08555143850142
"3447","ENSG00000172115","CYCS",303.963096090677,341.682398196757,11.6216334543236,2.00910820202915e-06,6.8100197446706e-05,-4.08583687615046
"4193","ENSG00000205403","CFI",-74.7248792742375,59.2650902237498,-11.6166339045001,2.01592242953938e-06,6.8100197446706e-05,-4.08586740448696
"2784","ENSG00000157404","KIT",-34.2505195476216,21.0421884970896,-11.6068643934014,2.02931238885798e-06,6.8100197446706e-05,-4.08592716374914
"717","ENSG00000101144","BMP7",-294.835520047206,417.480212862452,-11.6038519910984,2.03346110596502e-06,6.8100197446706e-05,-4.08594561829557
"3118","ENSG00000165458","INPPL1",-208.189051012138,254.009780998081,-11.5883079036426,2.05501931127219e-06,6.83571626310337e-05,-4.08604105422972
"3500","ENSG00000173402","DAG1",-258.22142170683,426.700119972825,-11.482103038945,2.20931113021224e-06,7.25534564493884e-05,-4.08670265178446
"545","ENSG00000089351","GRAMD1A",-118.151168699643,118.313738122911,-11.4812195080497,2.21064766756211e-06,7.25534564493884e-05,-4.08670822633362
"374","ENSG00000074964","ARHGEF10L",-125.291882295624,153.458071410999,-11.4689526475764,2.22929736956331e-06,7.26809996712594e-05,-4.08678574478645
"420","ENSG00000078699","CBFA2T2",-183.55413193335,243.696949271957,-11.416338582209,2.31130034429204e-06,7.48587604930903e-05,-4.08712082891512
"1682","ENSG00000125977","EIF2S2",165.529973886661,206.997458032961,11.3659807454646,2.39294406311724e-06,7.5659994429886e-05,-4.08744553789815
"401","ENSG00000077063","CTTNBP2",-56.801313405852,47.4449113937273,-11.363930787326,2.3963349690791e-06,7.5659994429886e-05,-4.08745883975798
"889","ENSG00000105204","DYRK1B",-97.8365286584312,93.5049488190099,-11.3632190467413,2.39751353464599e-06,7.5659994429886e-05,-4.08746345967124
"4801","ENSG00000281320","DYRK1B",-97.8365286584312,93.5049488190099,-11.3632190467413,2.39751353464599e-06,7.5659994429886e-05,-4.08746345967124
"1028","ENSG00000108010","GLRX3",236.026767418651,309.198722613694,11.326476999367,2.45924013928014e-06,7.71136255138607e-05,-4.08770303463489
"1902","ENSG00000132744","ACY3",-25.5931961405941,18.8039496123342,-11.3037621352311,2.49828530833114e-06,7.78421428665455e-05,-4.08785221462651
"4034","ENSG00000197142","ACSL5",-565.51670973722,409.560991087819,-11.2833055685459,2.53404004732844e-06,7.80715343961653e-05,-4.08798726794006
"3704","ENSG00000179431","FJX1",62.171123513367,53.0979635447797,11.2814198714633,2.53736451419591e-06,7.80715343961653e-05,-4.08799975100335
"1183","ENSG00000111801","BTN3A3",-22.7990350478787,17.4752815796629,-11.2120981226196,2.66301493743012e-06,8.04206828711379e-05,-4.08846264772327
"2830","ENSG00000159131","GART",311.090849765143,529.823845239741,11.2014167187576,2.6829847329789e-06,8.04206828711379e-05,-4.08853467068836
"4655","ENSG00000262473","GART",311.090849765143,529.823845239741,11.2014167187576,2.6829847329789e-06,8.04206828711379e-05,-4.08853467068836
"3326","ENSG00000169436","COL22A1",-15.8804044649171,8.68405851159965,-11.1972499338205,2.69082005233441e-06,8.04206828711379e-05,-4.08856281760944
"163","ENSG00000039068","CDH1",-250.68254117462,306.667688969922,-11.1948250607022,2.69539156484618e-06,8.04206828711379e-05,-4.0885792109875
"936","ENSG00000105929","ATP6V0A4",98.6018309361398,72.8709756893335,11.1671004206351,2.74827887911032e-06,8.15046802521693e-05,-4.08876733607853
"1451","ENSG00000118816","CCNI",-168.158479595668,332.031411172496,-11.1263753868869,2.82807310642581e-06,8.23473658820743e-05,-4.08904600164731
"930","ENSG00000105821","DNAJC2",161.203820014044,189.464378163078,11.1231221459847,2.83455772168349e-06,8.23473658820743e-05,-4.08906838262786
"1837","ENSG00000131067","GGT7",-78.8641578471774,72.7736011855358,-11.1199943513097,2.84080789872154e-06,8.23473658820743e-05,-4.08908991745771
"1134","ENSG00000110880","CORO1C",181.704453803708,281.14387952624,11.1185986131017,2.84360190939521e-06,8.23473658820743e-05,-4.08909953243958
"3226","ENSG00000167601","AXL",28.2333482539215,29.6614186689598,11.0960115343071,2.88924506079547e-06,8.31798446450064e-05,-4.08925559017834
"2051","ENSG00000136002","ARHGEF4",52.7397855837965,36.176568968024,11.0405692589779,3.00477817886479e-06,8.60030405497172e-05,-4.08964235091714
"2222","ENSG00000139178","C1RL",-122.2031587125,120.810311328234,-10.9971890560042,3.09876537377388e-06,8.68239077657477e-05,-4.08994868319285
"4888","ENSG00000288124","C1RL",-122.2031587125,120.810311328234,-10.9971890560042,3.09876537377388e-06,8.68239077657477e-05,-4.08994868319285
"1741","ENSG00000128342","LIF",69.177277616932,55.9157523859087,10.9963345040603,3.10064941374691e-06,8.68239077657477e-05,-4.08995475078343
"422","ENSG00000079112","CDH17",-85.6858066594483,63.420453314228,-10.994814741075,3.10400320267552e-06,8.68239077657477e-05,-4.08996554476043
"1613","ENSG00000123700","KCNJ2",-26.8192598953985,24.4848371581734,-10.9291592734199,3.25281922024465e-06,9.04724803461266e-05,-4.09043576770227
"3293","ENSG00000168772","CXXC4",-27.4302873767998,24.3273540718143,-10.9171602793132,3.28086573055984e-06,9.07398988289106e-05,-4.09052253755607
"2758","ENSG00000156261","CCT8",357.929743083683,398.156543468446,10.8978416305445,3.3265885018095e-06,9.14904759464144e-05,-4.09066278573226
"1838","ENSG00000131069","ACSS2",-189.954901862322,217.678021452721,-10.8705200291522,3.39246787141554e-06,9.27839962832151e-05,-4.09086229211647
"811","ENSG00000103342","GSPT1",409.667128787705,636.238822506359,10.7848453444311,3.60865265705141e-06,9.8151364810299e-05,-4.09149683315474
"888","ENSG00000105202","FBL",681.145319096211,1059.46588492163,10.7306881489995,3.7531987678999e-06,0.000100569911504253,-4.09190505800002
"4788","ENSG00000280548","FBL",681.145319096211,1059.46588492163,10.7306881489995,3.7531987678999e-06,0.000100569911504253,-4.09190505800002
"3757","ENSG00000182240","BACE2",-272.49581369923,583.37780522768,-10.7286148065778,3.75885917464608e-06,0.000100569911504253,-4.09192079762927
"1410","ENSG00000117395","EBNA1BP2",122.3617043414,145.931270052799,10.6980677074389,3.84336593330456e-06,0.000101951158607987,-4.09215365352438
"211","ENSG00000054793","ATP9A",-334.232630677279,388.719936143055,-10.6904285670308,3.86482817226775e-06,0.000101951158607987,-4.09221216774892
"264","ENSG00000065150","IPO5",486.138879395511,1066.36715987385,10.6876698542322,3.8726115498057e-06,0.000101951158607987,-4.0922333267903
"3287","ENSG00000168646","AXIN2",-846.903350036278,1398.61435892856,-10.668229674894,3.92795675233432e-06,0.00010285814410501,-4.09238285170863
"1575","ENSG00000122644","ARL4A",147.571757152209,173.613472635911,10.6524173905556,3.97362288503393e-06,0.000103503415148265,-4.09250501827864
"1621","ENSG00000124098","FAM210B",-187.442101709975,171.338360509071,-10.6352494716693,4.02387408917171e-06,0.000104260695478907,-4.09263821610158
"3135","ENSG00000165704","HPRT1",284.670558911755,421.733337046825,10.5931805158804,4.15002741041616e-06,0.000106966413306172,-4.09296708367219
"1542","ENSG00000120915","EPHX2",-121.699299122992,100.453088720373,-10.5765065308176,4.20124069900846e-06,0.000107722437298014,-4.09309841064903
"1227","ENSG00000112977","DAP",-476.8910623278,833.754764862355,-10.5684665326627,4.22618608406153e-06,0.000107800591149404,-4.09316193537406
"3165","ENSG00000166200","COPS2",138.288909350109,191.41174054805,10.5422242312692,4.3087607546674e-06,0.000108884530125461,-4.09337019060073
"1357","ENSG00000116120","FARSB",218.100554399591,279.085406847777,10.5363463942826,4.32750115676137e-06,0.000108884530125461,-4.09341702864234
"3534","ENSG00000174483","BBS1",-121.052227657461,168.087955876422,-10.5339920120707,4.33503309051197e-06,0.000108884530125461,-4.09343580955838
"939","ENSG00000105974","CAV1",183.705062975893,190.751189494946,10.5194131288367,4.38199857895735e-06,0.000109505477178716,-4.09355235848153
"356","ENSG00000073067","CYP2W1",-131.680489306957,98.8366799820301,-10.5054618523479,4.42747278682614e-06,0.000110083073381541,-4.09366429959101
"735","ENSG00000101384","JAG1",156.654630328525,186.562850134249,10.4921826524494,4.47124445284592e-06,0.000110612745936485,-4.09377122189757
"1124","ENSG00000110455","ACCS",-140.05652533725,169.514109894713,-10.4790423779312,4.51503253450416e-06,0.000110996716294068,-4.09387738603307
"3929","ENSG00000186895","FGF3",-152.957599996634,253.584877361731,-10.4715675444447,4.54015406409878e-06,0.000110996716294068,-4.09393793799914
"3484","ENSG00000172986","GXYLT2",-53.5446447961191,41.8139205745413,-10.4673475931957,4.55440517802188e-06,0.000110996716294068,-4.09397217446156
"628","ENSG00000099910","KLHL22",-20.8142315308787,21.0602159184836,-10.4317993858156,4.67644894185587e-06,0.000113409646013579,-4.09426206221491
"3009","ENSG00000163702","IL17RC",-32.697317026017,31.2897636598642,-10.356958492,4.94546360940437e-06,0.000119345673279891,-4.09488116435473
"3024","ENSG00000163938","GNL3",150.33503023574,202.802509204946,10.3424122802801,4.99972319695538e-06,0.000120042552993196,-4.09500289721619
"1831","ENSG00000130826","DKC1",422.696301719122,494.535536519572,10.3361969179422,5.02310906288814e-06,0.000120042552993196,-4.09505505245044
"77","ENSG00000010404","IDS",-185.254612215725,257.334826632858,-10.3165145015323,5.0979722819836e-06,0.000121243079923697,-4.09522077282485
"2517","ENSG00000147251","DOCK11",-45.9267292818347,32.8706007817063,-10.2811533057556,5.23560812994359e-06,0.000123917782806309,-4.09552065137849
"2633","ENSG00000151491","EPS8",-241.8436123293,370.821789676959,-10.2514876944539,5.35426664269618e-06,0.000126119878861212,-4.09577437742253
"405","ENSG00000077274","CAPN6",-218.418322777287,132.729344866986,-10.2407989482547,5.39775061282058e-06,0.000126538696509123,-4.09586628138892
"518","ENSG00000088205","DDX18",287.283023225967,394.991564824218,10.2320161823378,5.43377466719643e-06,0.000126547906184138,-4.09594199053186
"1541","ENSG00000120885","CLU",-406.838108724948,721.996154663715,-10.2281894192922,5.44955435934133e-06,0.000126547906184138,-4.09597503262064
"3995","ENSG00000196208","GREB1",-56.9231840170489,52.458782466826,-10.2185411382502,5.48956580334556e-06,0.000126878556102677,-4.09605848807624
"87","ENSG00000011426","ANLN",326.893544239544,444.152629987426,10.2055364974495,5.54401391294156e-06,0.000127521625063429,-4.09617131077778
"1085","ENSG00000109519","GRPEL1",104.172747688038,101.186864657586,10.1995699571436,5.56919548824645e-06,0.000127521625063429,-4.09622320325469
"1419","ENSG00000117480","FAAH",-48.2647348213372,54.3610972230238,-10.1706303658761,5.69315225785671e-06,0.000129756428543651,-4.09647605847195
"1347","ENSG00000115816","CEBPZ",129.355483697858,162.291039817118,10.1403677163899,5.82606678600459e-06,0.000131322697832649,-4.09674254712547
"3238","ENSG00000167767","KRT80",155.863385521496,168.696918730332,10.1384213644391,5.83473257241762e-06,0.000131322697832649,-4.09675975948441
"213","ENSG00000055118","KCNH2",-88.9233604562875,85.6423616575286,-10.1357719285462,5.84655175501785e-06,0.000131322697832649,-4.09678320373832
"501","ENSG00000086730","LAT2",114.638913494814,130.221465706382,10.1308510115533,5.86857475587705e-06,0.000131322697832649,-4.09682679144319
"1038","ENSG00000108424","KPNB1",425.942335096149,814.323076896314,10.1196988757649,5.91882703135089e-06,0.000131847898078463,-4.0969257834271
"385","ENSG00000075618","FSCN1",166.362232539007,293.812069759005,10.1055642118589,5.98320751172336e-06,0.000132681669280244,-4.09705167080678
"2660","ENSG00000152413","HOMER1",45.4771430348503,48.7449386000942,10.0650239301875,6.1722200904805e-06,0.000136259369979531,-4.097415364561
"2505","ENSG00000146731","CCT6A",637.982097867036,947.427361624524,10.0542839701058,6.22339911870494e-06,0.000136305511576339,-4.09751237304064
"2439","ENSG00000144655","CSRNP1",29.5660907971007,26.7205474499792,10.0529716104817,6.22968517259318e-06,0.000136305511576339,-4.09752424592808
"4018","ENSG00000196843","ARID5A",-63.4236832992393,67.4629866782799,-10.0387162741258,6.29842326558748e-06,0.000137199724497731,-4.09765348136521
"963","ENSG00000106263","EIF3B",446.66404491552,895.860419187365,10.0165327915304,6.40707339146238e-06,0.000138951640115283,-4.09785557090589
"1737","ENSG00000128272","ATF4",712.614086490693,1279.78464339809,10.010763909836,6.43566842556698e-06,0.000138959630083624,-4.0979083212371
"2491","ENSG00000146122","DAAM2",-18.6871035025975,11.0780019053846,-10.0038898327309,6.46992705100838e-06,0.00013904135938638,-4.09797128365319
"1596","ENSG00000123136","DDX39A",214.68533666661,404.442515506473,9.99731202439554,6.50289904286059e-06,0.00013904135938638,-4.09803164083009
"944","ENSG00000105997","HOXA3",-174.152820722416,171.147904167778,-9.99308555651301,6.5241832253207e-06,0.00013904135938638,-4.09807047844853
"383","ENSG00000075461","CACNG4",-28.7414452145897,22.770754378202,-9.96863670915389,6.64883569440303e-06,0.000140556812189778,-4.09829600656982
"3047","ENSG00000164163","ABCE1",433.211835173692,470.288698078544,9.96794623246085,6.6523943205806e-06,0.000140556812189778,-4.09830239733281
"3709","ENSG00000179603","GRM8",-135.508238103626,84.6311355032143,-9.92914811245707,6.85579789023764e-06,0.00014423544022923,-4.09866340536965
"1462","ENSG00000119280","C1orf198",-163.432785121348,328.851434905612,-9.92244028141018,6.89166055166277e-06,0.000144372957003557,-4.09872620262683
"4085","ENSG00000198363","ASPH",294.582548454838,441.807983389581,9.90448668142038,6.98867757588485e-06,0.000145251060218005,-4.09889483901516
"2753","ENSG00000156110","ADK",95.2581709205352,96.9145003107291,9.90376920283344,6.99258607996491e-06,0.000145251060218005,-4.09890159517368
"4011","ENSG00000196569","LAMA2",-32.2216421699923,35.682401670855,-9.88769711699041,7.08077954471925e-06,0.000145925109602671,-4.09905328132016
"2112","ENSG00000137142","IGFBPL1",-162.08090326533,100.763995989006,-9.88556110576061,7.09259341020474e-06,0.000145925109602671,-4.09907349022841
"4509","ENSG00000234741","GAS5",273.30426284615,454.838920000464,9.8817078891404,7.11396024875912e-06,0.000145925109602671,-4.09910997516493
"2412","ENSG00000143942","CHAC2",44.0851811337244,41.9332675110104,9.86006348697213,7.23532022772623e-06,0.000147798678344798,-4.09931562626265
"2215","ENSG00000139083","ETV6",-197.75233311318,242.762706920771,-9.81964138260569,7.46817639243165e-06,0.000151924927189839,-4.09970292892834
"2754","ENSG00000156113","KCNMA1",-149.521147946664,86.9744577918992,-9.8037094228326,7.56223244631562e-06,0.00015320522770869,-4.09985674963833
"357","ENSG00000073331","ALPK1",-16.5766211138913,15.3246980564848,-9.77419197052617,7.73999060968741e-06,0.000156073218068765,-4.10014350103628
"726","ENSG00000101230","ISM1",-77.2064113912964,47.3527805851504,-9.76973985776739,7.76720260549409e-06,0.000156073218068765,-4.10018695181357
"2002","ENSG00000135218","CD36",-25.612935518792,15.6300986716223,-9.76412021655242,7.80170260832544e-06,0.000156129194881244,-4.10024187242186
"2151","ENSG00000137962","ARHGAP29",50.5859249670626,60.2330459118608,9.75021658968306,7.88779360341148e-06,0.000157212987488238,-4.10037811404556
"1234","ENSG00000113161","HMGCR",191.487181686287,276.277206568577,9.74099513269574,7.94547474363819e-06,0.00015772408130214,-4.10046876030971
